drugName,condition,average_category,num_reviews
Amoxicillin / clavulanate,Aspiration Pneumonia,4.0,1
Amoxicillin / clavulanate,Bacterial Infection,2.323943661971831,71
Amoxicillin / clavulanate,Bronchitis,2.6666666666666665,30
Amoxicillin / clavulanate,Kidney Infections,2.0,4
Amoxicillin / clavulanate,Not Listed / Othe,1.6666666666666667,3
Amoxicillin / clavulanate,Otitis Media,2.652173913043478,23
Amoxicillin / clavulanate,Pneumonia,4.0,4
Amoxicillin / clavulanate,Sinusitis,2.3270440251572326,159
Amoxicillin / clavulanate,Skin and Structure Infection,2.7777777777777777,9
Amoxicillin / clavulanate,Skin or Soft Tissue Infection,2.625,24
Amoxicillin / clavulanate,Small Bowel Bacterial Overgrowth,3.0,2
Amoxicillin / clavulanate,Strep Throat,2.877551020408163,49
Amoxicillin / clavulanate,Upper Respiratory Tract Infection,2.8181818181818183,22
Amoxicillin / clavulanate,Urinary Tract Infection,2.111111111111111,18
Amoxil,Bacterial Infection,3.6666666666666665,3
Amoxil,Bladder Infection,4.0,2
Amoxil,Bronchitis,2.0,1
Amoxil,Dental Abscess,2.0,1
Amoxil,Helicobacter Pylori Infection,5.0,1
Amoxil,Pneumonia,3.5,2
Amoxil,Sinusitis,3.0,3
Amoxil,Skin or Soft Tissue Infection,4.0,1
Amoxil,Tonsillitis/Pharyngitis,3.0,1
Amoxil,Upper Respiratory Tract Infection,4.0,2
Amoxil,Urinary Tract Infection,3.0,1
Amphetamine,ADHD,3.537037037037037,54
Amphetamine,Narcolepsy,3.0,2
Amphetamine / dextroamphetamine,ADHD,3.4978070175438596,456
Amphetamine / dextroamphetamine,Narcolepsy,3.63265306122449,49
Amphetamine / dextroamphetamine,Not Listed / Othe,4.333333333333333,3
Amphetamine / dextroamphetamine,atigue,3.5185185185185186,27
Ampicillin,Meningitis,1.0,1
Ampicillin,Urinary Tract Infection,3.0,1
Ampicillin / sulbactam,Bone infection,5.0,1
Ampicillin / sulbactam,Urinary Tract Infection,3.0,1
Ampyra,Multiple Sclerosis,4.096153846153846,52
Amrix,23</span> users found this comment helpful.,4.0,1
Amrix,Migraine,2.5,4
Amrix,Muscle Spasm,2.5925925925925926,27
Amrix,Sciatica,1.0,2
Amrix,ibromyalgia,1.4285714285714286,7
Anacin,Pain,3.0,2
Anafranil,19</span> users found this comment helpful.,4.0,1
Anafranil,Depression,2.2,5
Anafranil,Irritable Bowel Syndrome,1.0,1
Anafranil,Obsessive Compulsive Disorde,3.0526315789473686,38
Anafranil,Panic Disorde,1.8333333333333333,6
Anakinra,Rheumatoid Arthritis,5.0,1
Anakinra,Schnitzler Syndrome,3.0,2
Anakinra,Still's Disease,3.5,4
Analpram-HC,Hemorrhoids,2.7,10
Anaprox,Back Pain,2.0,3
Anaprox,Muscle Pain,1.0,1
Anaprox,Osteoarthritis,1.0,1
Anaprox,Tendonitis,1.0,1
Anaprox-DS,Headache,5.0,1
Anaprox-DS,Muscle Pain,5.0,1
Anaprox-DS,Pain,3.0,1
Anaprox-DS,Period Pain,2.0,2
Anastrozole,Breast Cance,1.9245283018867925,106
Anastrozole,"Breast Cancer, Metastatic",2.6,5
Anastrozole,Endometrial Cance,3.0,4
AndroGel,13</span> users found this comment helpful.,5.0,1
AndroGel,"Hypogonadism, Male",3.7564102564102564,78
Androderm,"Hypogonadism, Male",3.05,20
Anexsia,Pain,4.5,2
Angeliq,Postmenopausal Symptoms,3.5,20
Angiomax,Percutaneous Coronary Intervention,4.0,1
Anoro Ellipta,22</span> users found this comment helpful.,5.0,1
Anoro Ellipta,COPD,3.823529411764706,17
Ansaid,Back Pain,2.0,1
Ansaid,Period Pain,4.0,1
Ansaid,Rheumatoid Arthritis,2.0,1
Antabuse,17</span> users found this comment helpful.,1.0,1
Antabuse,Alcohol Dependence,2.9183673469387754,49
Antara,Hypertriglyceridemia,2.0,1
Anti-Diarrheal,Diarrhea,4.0,2
Antihemophilic factor,Hemophilia A,3.0,2
Antihemophilic factor / von willebrand factor,von Willebrand's Disease,4.5,2
Antipyrine / benzocaine,Otitis Media,3.25,4
Antivert,Nausea/Vomiting,5.0,1
Antivert,Vertig,2.857142857142857,7
Anturol,Overactive Bladde,5.0,1
Anucort-HC,Hemorrhoids,3.0,1
Anucort-HC,Psoriasis,3.0,1
Anusol-HC Suppositories,Hemorrhoids,2.0,1
Apidra,"Diabetes, Type 2",5.0,1
Apixaban,Deep Vein Thrombosis,2.6,5
Apixaban,"Deep Vein Thrombosis, Prophylaxis",1.0,1
Apixaban,Not Listed / Othe,2.0,1
Apixaban,Prevention of Thromboembolism in Atrial Fibrillation,2.2972972972972974,37
Apixaban,Pulmonary Embolism,2.7142857142857144,7
Apixaban,Thromboembolic Stroke Prophylaxis,1.0,2
Aplenzin,Depression,3.5714285714285716,7
Aplenzin,Major Depressive Disorde,3.0,1
Aplenzin,Obesity,3.0,1
Apokyn,Parkinson's Disease,4.0,3
Apomorphine,Parkinson's Disease,4.25,4
Apremilast,Not Listed / Othe,1.0,1
Apremilast,Plaque Psoriasis,2.72,125
Apremilast,Psoriatic Arthritis,2.347826086956522,69
Aprepitant,"Nausea/Vomiting, Chemotherapy Induced",3.9,10
Aprepitant,"Nausea/Vomiting, Postoperative",2.5,2
Apri,3</span> users found this comment helpful.,2.0,1
Apri,Abnormal Uterine Bleeding,2.6,5
Apri,Birth Control,2.879120879120879,273
Apri,Endometriosis,1.0,1
Apri,Polycystic Ovary Syndrome,3.75,4
Apriso,Crohn's Disease,1.75,4
Apriso,Inflammatory Bowel Disease,5.0,1
Apriso,Ulcerative Colitis,2.8181818181818183,11
Apriso,"Ulcerative Colitis, Maintenance",2.5,2
Aptensio XR,ADHD,3.6666666666666665,6
Aptiom,Seizures,3.7777777777777777,9
Aquavite-E,Tardive Dyskinesia,1.0,1
Aquoral,Xerostomia,1.5,2
Aranesp,Anemia Associated with Chronic Renal Failure,2.3333333333333335,3
Aranesp,"Anemia, Chemotherapy Induced",3.0,1
Arava,Rheumatoid Arthritis,2.0,20
Arcalyst,amilial Cold Autoinflammatory Syndrome,5.0,2
Arformoterol,moterol),4.25,4
Arginine,Diagnosis and Investigation,3.5,2
Arginine,Dietary Supplementation,3.3333333333333335,3
Aricept,0</span> users found this comment helpful.,1.0,1
Aricept,Alzheimer's Disease,3.9444444444444446,18
Aricept ODT,Alzheimer's Disease,2.0,1
Aricept ODT,Mild Cognitive Impairment,4.0,1
Arimidex,Breast Cance,1.9318181818181819,44
Arimidex,"Breast Cancer, Metastatic",1.0,2
Arimidex,Endometrial Cance,5.0,1
Aripiprazole,Agitated State,2.7916666666666665,24
Aripiprazole,Autism,3.6,20
Aripiprazole,Bipolar Disorde,2.9454545454545453,220
Aripiprazole,Borderline Personality Disorde,2.727272727272727,11
Aripiprazole,Depression,3.00990099009901,202
Aripiprazole,Major Depressive Disorde,3.0350877192982457,57
Aripiprazole,Not Listed / Othe,5.0,2
Aripiprazole,Obsessive Compulsive Disorde,3.4,15
Aripiprazole,Post Traumatic Stress Disorde,3.5714285714285716,7
Aripiprazole,Schizoaffective Disorde,3.2,40
Aripiprazole,Schizophrenia,3.0350877192982457,57
Aripiprazole,Tourette's Syndrome,3.875,8
Aristocort,Allergic Reactions,4.0,1
Aristocort,Asthma,4.0,1
Aristocort,Gouty Arthritis,2.0,1
Aristocort A,Dermatitis,5.0,1
Aristospan,Rheumatoid Arthritis,5.0,1
Arixtra,Deep Vein Thrombosis,3.0,2
Arixtra,"Deep Vein Thrombosis, Prophylaxis",4.0,1
Arixtra,Pulmonary Embolism,4.0,2
Armodafinil,ADHD,3.923076923076923,13
Armodafinil,Bipolar Disorde,2.8333333333333335,12
Armodafinil,Chronic Fatigue Syndrome,3.40625,32
Armodafinil,Depression,2.8823529411764706,17
Armodafinil,Hypersomnia,3.2962962962962963,27
Armodafinil,Narcolepsy,3.4367816091954024,87
Armodafinil,Not Listed / Othe,4.0,4
Armodafinil,Obstructive Sleep Apnea/Hypopnea Syndrome,3.7714285714285714,35
Armodafinil,Shift Work Sleep Disorde,3.6551724137931036,29
Armodafinil,ibromyalgia,3.5,10
Armour Thyroid,Hashimoto's disease,2.975609756097561,41
Armour Thyroid,"Hypothyroidism, After Thyroid Removal",2.8666666666666667,15
Armour Thyroid,TSH Suppression,4.5,2
Armour Thyroid,Thyroid Cance,2.3333333333333335,3
Armour Thyroid,Underactive Thyroid,3.0,76
Arnuity Ellipta,"Asthma, Maintenance",3.5,2
Aromasin,Breast Cance,2.5384615384615383,13
Arsenic trioxide,Acute Promyelocytic Leukemia,1.0,1
Artane,Extrapyramidal Reaction,3.5,4
Artane,Parkinson's Disease,1.6666666666666667,3
Artemether / lumefantrine,Malaria,3.6666666666666665,3
Arthrotec,25</span> users found this comment helpful.,2.0,1
Arthrotec,55</span> users found this comment helpful.,4.0,1
Arthrotec,Osteoarthritis,2.5,18
Arthrotec,Rheumatoid Arthritis,2.5714285714285716,7
Arthrotec,Sciatica,2.0,7
Asacol,Crohn's Disease,3.5,6
Asacol,"Crohn's Disease, Maintenance",3.0,7
Asacol,Inflammatory Bowel Disease,4.0,1
Asacol,Lymphocytic Colitis,3.3333333333333335,3
Asacol,Ulcerative Colitis,2.857142857142857,7
Asacol,"Ulcerative Colitis, Active",2.2857142857142856,7
Asacol,"Ulcerative Colitis, Maintenance",3.1666666666666665,18
Asacol HD,"Crohn's Disease, Maintenance",3.5,2
Asacol HD,Ulcerative Colitis,2.5,2
Asacol HD,"Ulcerative Colitis, Active",3.5,2
Asacol HD,"Ulcerative Colitis, Maintenance",4.0,2
Ascomp with Codeine,Headache,1.6666666666666667,3
Ascorbic acid,Dietary Supplementation,3.3333333333333335,3
Asenapine,Bipolar Disorde,3.201117318435754,179
Asenapine,Borderline Personality Disorde,2.0,2
Asenapine,Not Listed / Othe,3.0,1
Asenapine,Post Traumatic Stress Disorde,2.375,16
Asenapine,Schizoaffective Disorde,3.4761904761904763,21
Asenapine,Schizophrenia,3.769230769230769,26
Asendin,Depression,5.0,1
Ashlyna,Birth Control,2.4782608695652173,23
Asmanex Twisthaler,"Asthma, Maintenance",3.727272727272727,11
Aspirin,Angina,2.0,1
Aspirin,Back Pain,2.625,8
Aspirin,Heart Attack,4.333333333333333,3
Aspirin,Osteoarthritis,3.5,2
Aspirin,Pain,4.2,5
Aspirin,Rheumatoid Arthritis,3.5,2
Aspirin,Sciatica,1.0,2
Aspirin,Thromboembolic Stroke Prophylaxis,2.0,1
Aspirin,Transient Ischemic Attack,3.0,1
Aspirin,eve,3.0,1
Aspirin / butalbital / caffeine,Headache,3.2666666666666666,15
Aspirin / butalbital / caffeine,Migraine,3.0892857142857144,56
Aspirin / butalbital / caffeine,Not Listed / Othe,1.0,1
Aspirin / butalbital / caffeine,Pain,3.142857142857143,7
Aspirin / butalbital / caffeine / codeine,Headache,2.9565217391304346,23
Aspirin / caffeine,Pain,2.6666666666666665,3
Aspirin / caffeine / orphenadrine,Muscle Pain,2.6,5
Aspirin / caffeine / orphenadrine,Muscle Spasm,4.166666666666667,6
Aspirin / caffeine / salicylamide,Headache,4.0,3
Aspirin / caffeine / salicylamide,Pain,3.0,2
Aspirin / carisoprodol,Muscle Pain,4.75,4
Aspirin / carisoprodol,Muscle Spasm,2.888888888888889,9
Aspirin / carisoprodol / codeine,Muscle Spasm,3.3333333333333335,3
Aspirin / carisoprodol / codeine,Pain,4.5,2
Aspirin / chlorpheniramine / phenylephrine,Sinus Symptoms,4.0,1
Aspirin / diphenhydramine,Insomnia,5.0,1
Aspirin / dipyridamole,"Ischemic Stroke, Prophylaxis",2.142857142857143,14
Aspirin / meprobamate,Anxiety,5.0,1
Aspirin / oxycodone,Pain,2.0,4
Astelin,10</span> users found this comment helpful.,5.0,1
Astelin,Allergic Rhinitis,3.0,11
Astepro,3</span> users found this comment helpful.,4.0,1
Astepro,Allergic Rhinitis,3.1875,16
Asthmanefrin,"Asthma, acute",3.142857142857143,7
Atacand,High Blood Pressure,3.0,5
Atarax,Allergic Urticaria,3.0,3
Atarax,Allergies,4.0,11
Atarax,Anxiety,2.8548387096774195,62
Atarax,Interstitial Cystitis,4.0,1
Atarax,Nausea/Vomiting,3.0,2
Atarax,Pain,3.0,3
Atarax,Pruritus,2.4,5
Atarax,Sedation,3.25,4
Atazanavir,HIV Infection,3.0,1
Atelvia,Osteoporosis,1.3333333333333333,3
Atenolol,Alcohol Withdrawal,3.0,1
Atenolol,Angina,4.0,1
Atenolol,Anxiety,2.814814814814815,27
Atenolol,High Blood Pressure,2.5185185185185186,81
Atenolol,Migraine Prevention,3.1052631578947367,19
Atenolol,Mitral Valve Prolapse,4.0,6
Atenolol,Not Listed / Othe,2.6666666666666665,3
Atenolol,Supraventricular Tachycardia,2.142857142857143,7
Atenolol,Ventricular Tachycardia,2.3333333333333335,6
Atenolol / chlorthalidone,High Blood Pressure,3.75,4
Ativan,Anxiety,2.79295154185022,227
Ativan,Cervical Dystonia,5.0,1
Ativan,Dysautonomia,3.0,1
Ativan,Insomnia,3.761904761904762,21
Ativan,Light Anesthesia,2.5,2
Ativan,Nausea/Vomiting,3.1818181818181817,11
Ativan,"Nausea/Vomiting, Chemotherapy Induced",5.0,1
Ativan,Panic Disorde,2.7142857142857144,28
Ativan,Sedation,3.1666666666666665,6
Ativan,Status Epilepticus,3.6666666666666665,3
Atomoxetine,ADHD,2.814035087719298,285
Atomoxetine,Depression,2.5,4
Atomoxetine,Social Anxiety Disorde,2.0,1
Atorvastatin,High Cholesterol,2.31,100
Atorvastatin,"High Cholesterol, Familial Heterozygous",2.0,3
Atorvastatin,"High Cholesterol, Familial Homozygous",2.3333333333333335,3
Atorvastatin,Prevention of Cardiovascular Disease,2.1666666666666665,6
Atovaquone,Babesiosis,1.0,1
Atovaquone,Malaria,1.0,1
Atovaquone / proguanil,Malaria,4.0,3
Atovaquone / proguanil,Malaria Prevention,2.45,20
Atralin,Acne,4.242424242424242,33
Atralin,Photoaging of the Skin,3.0,3
Atripla,0</span> users found this comment helpful.,3.0,1
Atripla,1</span> users found this comment helpful.,5.0,1
Atripla,HIV Infection,3.522727272727273,88
Atripla,Nonoccupational Exposure,5.0,1
Atropine,Not Listed / Othe,1.0,1
Atropine / difenoxin,"Diarrhea, Acute",2.0,1
Atropine / difenoxin,"Diarrhea, Chronic",3.0,2
Atropine / diphenoxylate,Diarrhea,3.097560975609756,41
Atropine / hyoscyamine / phenobarbital / scopolamine,Duodenal Ulce,2.5,2
Atropine / hyoscyamine / phenobarbital / scopolamine,Enterocolitis,1.0,1
Atropine / hyoscyamine / phenobarbital / scopolamine,Irritable Bowel Syndrome,3.5,22
Atrovent,Asthma,3.6666666666666665,3
Atrovent,"COPD, Maintenance",3.0,4
Atrovent HFA,"COPD, Maintenance",3.0,1
Atrovent Nasal,Rhinorrhea,3.5,2
Attapulgite,Diarrhea,2.0,1
Aubagio,Multiple Sclerosis,2.4074074074074074,27
Aubra,Birth Control,2.7,110
Augmentin,1</span> users found this comment helpful.,2.0,1
Augmentin,2</span> users found this comment helpful.,1.0,1
Augmentin,3</span> users found this comment helpful.,5.0,1
Augmentin,4</span> users found this comment helpful.,2.0,1
Augmentin,5</span> users found this comment helpful.,1.0,1
Augmentin,Bacterial Infection,2.375,32
Augmentin,Bronchitis,3.25,20
Augmentin,Kidney Infections,2.5,2
Augmentin,Otitis Media,2.933333333333333,15
Augmentin,Pneumonia,3.6666666666666665,3
Augmentin,Sinusitis,2.475,80
Augmentin,Skin and Structure Infection,2.6666666666666665,3
Augmentin,Skin or Soft Tissue Infection,2.6470588235294117,17
Augmentin,Small Bowel Bacterial Overgrowth,2.0,1
Augmentin,Strep Throat,3.0869565217391304,23
Augmentin,Upper Respiratory Tract Infection,2.8947368421052633,19
Augmentin,Urinary Tract Infection,2.0,7
Augmentin ES-600,Strep Throat,3.0,1
Augmentin ES-600,Urinary Tract Infection,3.0,1
Augmentin XR,Sinusitis,2.0,2
Augmentin XR,Skin and Structure Infection,5.0,1
Auranofin,Rheumatoid Arthritis,3.0,2
Auryxia,Hyperphosphatemia of Renal Failure,3.5,2
Avalide,High Blood Pressure,3.8,5
Avanafil,Erectile Dysfunction,3.5,38
Avandamet,"Diabetes, Type 2",4.0,2
Avandia,"Diabetes, Type 2",2.5,6
Avapro,Diabetic Kidney Disease,1.0,1
Avapro,High Blood Pressure,2.3846153846153846,26
Avar,Acne,1.0,1
Avar LS Cleanser,Seborrheic Dermatitis,2.0,1
Avastin,"Breast Cancer, Metastatic",4.0,3
Avastin,Colorectal Cance,1.0,1
Avastin,Glioblastoma Multiforme,2.1666666666666665,6
Avastin,Macular Degeneration,5.0,1
Avastin,Malignant Glioma,2.0,1
Avastin,Non-Small Cell Lung Cance,3.0,1
Avastin,Ovarian Cance,1.6666666666666667,3
Avastin,Pancreatic Cance,5.0,1
Avastin,Renal Cell Carcinoma,5.0,1
Aveed,"Hypogonadism, Male",2.75,4
Aveeno,Dry Skin,3.5,2
Avelox,Bacterial Infection,1.7894736842105263,19
Avelox,Bronchitis,2.7857142857142856,28
Avelox,Intraabdominal Infection,3.0,1
Avelox,Pneumonia,3.1818181818181817,33
Avelox,Prostatitis,2.0,3
Avelox,Sinusitis,2.482142857142857,56
Avelox,Skin and Structure Infection,5.0,1
Aventyl Hydrochloride,Reflex Sympathetic Dystrophy Syndrome,3.0,1
Aventyl Hydrochloride,Vulvodynia,2.0,1
Aviane,0</span> users found this comment helpful.,4.666666666666667,3
Aviane,15</span> users found this comment helpful.,4.0,1
Aviane,1</span> users found this comment helpful.,2.5,4
Aviane,2</span> users found this comment helpful.,1.5,2
Aviane,4</span> users found this comment helpful.,3.0,1
Aviane,6</span> users found this comment helpful.,1.0,1
Aviane,8</span> users found this comment helpful.,1.0,1
Aviane,Abnormal Uterine Bleeding,3.3636363636363638,11
Aviane,Birth Control,2.901315789473684,304
Aviane,Endometriosis,2.5,6
Aviane,Ovarian Cysts,2.5555555555555554,9
Aviane,Polycystic Ovary Syndrome,1.0,1
Avinza,Chronic Pain,2.5,4
Avinza,Pain,2.6666666666666665,27
Avita,Acne,4.0,1
Avodart,Benign Prostatic Hyperplasia,2.75,24
Avonex,Multiple Sclerosis,3.3448275862068964,29
Avonex Pen,Multiple Sclerosis,4.428571428571429,7
Axert,Migraine,3.4,25
Axid,GERD,3.5,2
Axid AR,GERD,4.0,2
Axid AR,Stomach Ulce,5.0,1
Axiron,13</span> users found this comment helpful.,1.0,1
Axiron,"Hypogonadism, Male",3.6436781609195403,87
Aygestin,Abnormal Uterine Bleeding,2.0,3
Aygestin,Endometriosis,3.0,2
Ayr Saline Nasal,Nasal Congestion,2.2,5
Azacitidine,Myelodysplastic Syndrome,2.5384615384615383,13
Azasan,Crohn's Disease,5.0,1
Azasan,Systemic Lupus Erythematosus,3.0,1
Azasite,"Conjunctivitis, Bacterial",1.6666666666666667,3
Azathioprine,Atopic Dermatitis,3.0,1
Azathioprine,Autoimmune Hepatitis,2.5,2
Azathioprine,Crohn's Disease,2.8333333333333335,6
Azathioprine,"Crohn's Disease, Acute",3.6666666666666665,3
Azathioprine,"Crohn's Disease, Maintenance",2.6,10
Azathioprine,Eczema,1.0,1
Azathioprine,Multiple Sclerosis,2.5,2
Azathioprine,Myasthenia Gravis,5.0,1
Azathioprine,Renal Transplant,4.0,1
Azathioprine,Rheumatoid Arthritis,1.75,4
Azathioprine,Systemic Lupus Erythematosus,2.5714285714285716,14
Azathioprine,Ulcerative Colitis,2.4210526315789473,19
Azathioprine,Wegener's Granulomatosis,4.0,1
Azelaic acid,Acne,3.7083333333333335,24
Azelaic acid,Rosacea,3.74468085106383,47
Azelastine,Allergic Rhinitis,2.963636363636364,55
Azelastine,"Conjunctivitis, Allergic",4.666666666666667,3
Azelastine,Not Listed / Othe,4.0,2
Azelastine / fluticasone,Allergic Rhinitis,2.9846153846153847,65
Azelex,Acne,4.0,2
Azelex,Rosacea,4.25,4
Azilect,Parkinson's Disease,2.5,6
Azilsartan medoxomil,High Blood Pressure,2.9411764705882355,17
Azilsartan medoxomil / chlorthalidone,High Blood Pressure,2.090909090909091,11
Azithromycin,Bacterial Endocarditis Prevention,2.0,2
Azithromycin,Bacterial Infection,2.392857142857143,28
Azithromycin,Bronchitis,2.8461538461538463,130
Azithromycin,"COPD, Acute",3.3333333333333335,3
Azithromycin,Chlamydia Infection,2.5460122699386503,326
Azithromycin,"Conjunctivitis, Bacterial",2.5,4
Azithromycin,Cystic Fibrosis,4.0,1
Azithromycin,"Gonococcal Infection, Uncomplicated",2.0,2
Azithromycin,"Lyme Disease, Erythema Chronicum Migrans",1.0,1
Azithromycin,"Mycobacterium avium-intracellulare, Treatment",5.0,1
Azithromycin,Mycoplasma Pneumonia,5.0,1
Azithromycin,Not Listed / Othe,3.25,4
Azithromycin,Otitis Media,3.25,12
Azithromycin,Pharyngitis,2.5,4
Azithromycin,Pneumonia,3.933333333333333,15
Azithromycin,STD Prophylaxis,2.0,1
Azithromycin,Sinusitis,2.838709677419355,93
Azithromycin,Skin or Soft Tissue Infection,3.5,6
Azithromycin,Tonsillitis/Pharyngitis,2.5,48
Azithromycin,Upper Respiratory Tract Infection,2.9761904761904763,42
Azithromycin Dose Pack,Bacterial Infection,1.5,2
Azithromycin Dose Pack,Bronchitis,3.4,10
Azithromycin Dose Pack,"COPD, Acute",4.0,1
Azithromycin Dose Pack,Chlamydia Infection,3.5,2
Azithromycin Dose Pack,Pharyngitis,2.5,2
Azithromycin Dose Pack,Pneumonia,3.5,2
Azithromycin Dose Pack,Sinusitis,1.9,10
Azithromycin Dose Pack,Skin or Soft Tissue Infection,3.0,1
Azithromycin Dose Pack,Tonsillitis/Pharyngitis,2.75,4
Azithromycin Dose Pack,Upper Respiratory Tract Infection,3.2,5
Azmacort,Asthma,3.0,1
Azo Urinary Pain Relief,Interstitial Cystitis,3.0,3
Azo-Cranberry,Urinary Incontinence,5.0,1
Azo-Cranberry,Urinary Tract Infection,3.0,1
Azo-Standard,15</span> users found this comment helpful.,4.0,1
Azo-Standard,Dysuria,2.2857142857142856,7
Azo-Standard,Interstitial Cystitis,1.6666666666666667,3
Azopt,"Glaucoma, Open Angle",1.0,1
Azor,High Blood Pressure,3.2264150943396226,53
Azulfidine,Juvenile Rheumatoid Arthritis,4.0,1
Azulfidine,Ulcerative Colitis,3.0,1
Azurette,Birth Control,3.066666666666667,15
B & O Supprettes,Overactive Bladde,1.0,2
B3-500-Gr,High Cholesterol,2.0,1
BC Fast Pain Relief,Headache,4.0,1
BP Wash,Acne,5.0,1
Bacitracin,Bacterial Skin Infection,1.0,1
Bacitracin / neomycin / polymyxin b,Bacterial Skin Infection,2.3333333333333335,3
Bacitracin / neomycin / polymyxin b,"Conjunctivitis, Bacterial",5.0,1
Bacitracin / neomycin / polymyxin b,Not Listed / Othe,5.0,1
Bacitracin / neomycin / polymyxin b / pramoxine,Bacterial Skin Infection,2.0,1
Bacitracin / polymyxin b,Bacterial Skin Infection,5.0,1
Bacitracin / polymyxin b,"Conjunctivitis, Bacterial",3.0,1
Baclofen,Alcohol Withdrawal,3.4074074074074074,54
Baclofen,Cerebral Spasticity,2.6666666666666665,3
Baclofen,Cervical Dystonia,2.75,8
Baclofen,Chronic Spasticity,3.2142857142857144,14
Baclofen,Dystonia,1.75,4
Baclofen,Hiccups,4.0,2
Baclofen,Migraine Prevention,2.9,10
Baclofen,Muscle Spasm,2.8947368421052633,95
Baclofen,Muscle Twitching,2.5,2
Baclofen,Neuralgia,2.125,8
Baclofen,Not Listed / Othe,3.3333333333333335,3
Baclofen,Periodic Limb Movement Disorde,3.2,5
Baclofen,Temporomandibular Joint Disorde,3.0,3
Baclofen,Trigeminal Neuralgia,3.5714285714285716,7
Bactrim,3</span> users found this comment helpful.,1.0,2
Bactrim,Acne,3.393939393939394,66
Bactrim,Bacterial Infection,2.2222222222222223,18
